,sentiment
13514,1
2527,1
7781,1
9194,2
5076,2
7159,1
12778,1
20692,1
5562,1
17982,2
5773,2
20995,1
10914,1
220,1
17914,2
4529,2
18654,1
9751,2
15008,1
71,2
6490,2
2282,2
20368,2
18950,2
2973,1
3648,2
24781,2
615,1
22961,2
4424,2
24546,1
6931,1
7332,1
15570,1
7619,1
17221,2
6729,2
20156,1
3379,1
18829,1
7408,1
15765,1
16873,1
4745,2
2544,1
6617,1
14507,1
21632,2
5346,2
8345,2
8970,2
22065,2
1185,1
13057,1
21201,1
1758,2
2243,2
14524,1
1662,1
21826,1
14673,2
17049,1
23914,2
5052,1
6501,1
11067,1
7305,2
10483,1
21306,1
8856,1
5505,1
8898,1
19415,1
10656,1
23584,1
3108,1
3079,1
933,1
5973,1
23115,1
18029,1
5988,1
4461,2
7782,1
2523,1
11941,1
6607,1
6578,2
21955,2
14489,1
24551,1
19308,1
1356,2
3515,1
21895,2
24647,2
1504,2
15593,2
13462,2
18136,2
9259,1
1940,2
19769,1
12691,2
1391,1
21133,1
6253,2
18587,2
2536,1
202,2
340,2
22564,2
6979,1
23499,1
16480,2
20548,1
15880,1
4497,1
7636,1
6175,1
15217,2
20352,2
14177,2
5471,1
10567,1
22451,1
10728,2
14266,1
24535,2
20619,2
7328,2
24398,2
11683,1
19654,2
11267,2
2054,2
12676,2
887,1
22172,2
23387,2
20853,2
8197,2
13817,1
2351,2
19280,1
14543,2
569,1
10896,1
17808,2
18198,2
13606,2
19884,2
17764,1
21368,1
19864,2
4278,2
1993,1
12226,2
23272,1
16787,1
21330,2
13599,2
10458,1
22702,1
18140,1
1567,2
24242,2
15024,1
21623,1
22261,2
15974,2
430,1
15737,2
14163,1
23995,1
10324,2
11906,2
21810,2
8353,2
13812,2
1008,2
13098,1
1990,2
8213,1
22179,2
10038,2
18951,1
11083,2
20640,1
11728,1
16259,1
16821,1
5816,2
24203,1
3798,2
16549,2
15829,2
22795,2
22697,2
8937,2
21942,1
23178,1
24180,2
598,1
18204,1
9002,2
945,1
8688,1
7536,2
19976,1
7329,1
17063,1
23712,1
21050,2
10602,1
4356,2
17949,2
6369,1
1835,1
14282,1
9227,2
16582,2
20784,1
8914,1
7597,2
2589,1
9802,1
4229,2
17391,2
11475,2
9457,1
22155,2
13146,2
18485,2
19601,2
16489,2
15236,2
13525,1
15248,2
16190,1
19759,1
14972,1
12887,2
3365,1
7532,1
1929,1
11425,1
13554,2
6893,2
10585,1
17271,1
9878,2
7381,2
11321,2
1110,1
21303,1
3814,2
987,2
1554,1
8358,1
1858,1
14960,1
10549,1
14991,2
6456,1
13336,2
21491,1
8585,2
21367,1
2210,2
9186,1
23695,1
20745,2
18557,2
3497,1
19299,1
11552,2
3623,1
14419,2
4041,1
22788,1
20041,2
18101,2
3425,2
22138,2
6837,2
14492,2
17568,2
22721,2
2607,1
8042,1
9749,2
24657,2
8685,1
10441,1
4134,1
17003,2
16276,1
5794,2
13706,2
20122,2
19262,1
6054,1
3381,1
9613,1
13345,1
3854,2
16884,2
22398,2
24529,1
22178,2
18153,2
20852,2
3881,2
8178,1
5946,2
4581,1
9273,2
3713,1
17419,2
15583,2
22813,2
11744,1
23873,1
19616,2
18262,2
20833,2
10593,2
14836,2
12077,1
17282,2
19789,2
16408,2
10616,1
8564,2
14816,1
990,2
338,1
1740,2
19965,2
12355,1
13077,1
13744,1
13883,1
9916,2
11399,2
10311,1
8357,2
10149,2
18842,2
16415,1
193,2
18414,2
20460,1
2520,2
23085,2
3331,2
20674,1
22725,2
1738,1
7556,2
17893,2
20108,1
17045,2
385,1
16928,2
8374,2
24184,1
3000,2
10178,1
5214,1
4335,1
16585,1
15457,2
10282,1
10640,2
21996,1
11975,1
22989,2
10555,1
8799,2
7501,1
6254,2
21874,1
12252,2
23067,2
5180,1
13568,2
5454,1
14129,2
8341,2
19190,2
2359,2
14930,1
1385,1
2927,2
11989,2
9635,2
19074,1
24288,1
21033,1
10196,1
7654,1
5192,2
16,1
15678,1
21638,1
16553,2
6497,2
20607,2
7060,2
19768,1
1582,1
13040,2
2452,2
10052,2
9059,1
3549,1
21374,2
2819,2
20445,1
9416,1
10570,1
12634,1
8202,1
3865,2
1623,2
15636,2
10058,2
5953,1
15605,2
22115,2
12978,2
6537,1
22079,1
16393,2
11828,2
1177,2
18638,2
2396,1
15363,1
121,2
8485,1
10040,2
24095,2
1399,1
4211,1
1122,2
7923,1
22976,1
4104,1
12167,2
13067,2
19134,1
16910,1
160,1
8542,2
22734,1
6958,2
15104,2
513,2
15011,1
17276,2
1562,1
17844,2
3777,2
20862,1
8181,1
2166,2
3362,1
23632,2
12153,2
4,2
5278,1
21719,1
10850,2
9460,2
13852,1
22035,2
7959,1
1077,2
11508,2
24750,2
15420,2
8843,2
24164,2
4908,1
21025,2
21455,1
1557,2
21808,2
9599,2
20201,2
2482,2
13328,1
9796,1
4026,1
6705,2
11586,2
14457,2
6280,2
11289,2
17245,1
12872,1
1859,2
4121,1
11984,1
24395,1
1174,1
21115,1
8199,1
4360,2
6355,1
18890,1
21278,1
4038,1
293,2
22134,2
1067,2
19954,2
22144,1
2268,1
10684,2
21144,1
7758,2
10766,2
3525,1
5168,1
22959,1
18745,2
2418,1
20330,2
11107,2
24668,2
593,2
213,1
18322,1
16780,2
20814,2
103,1
24671,1
4618,1
3767,2
22958,1
9760,1
740,2
20820,1
16595,2
5721,2
16973,1
2948,2
524,1
4225,1
3340,1
1785,1
21934,2
20834,1
4446,1
3666,1
12800,1
2253,2
22014,2
5452,2
19180,2
410,2
17111,1
6430,1
15189,2
23240,2
19991,2
21202,1
17332,2
13105,2
20486,2
15050,2
24654,1
13209,1
12974,1
6991,1
10285,1
11354,2
7793,2
19211,2
11750,2
8761,1
880,1
15137,2
18429,2
15240,2
23436,2
20475,1
17351,2
13340,2
690,2
12,2
17093,1
6551,1
18449,1
15731,1
19785,1
5938,2
10992,1
6020,2
9089,2
22580,1
24775,2
19229,2
1657,1
3125,2
6053,1
3019,2
10350,1
150,2
23993,2
4362,2
22895,1
5416,2
15868,2
21189,1
19035,2
826,1
15929,2
1773,2
10553,2
15906,1
2987,2
19598,2
20636,2
9798,2
6463,1
2377,1
18355,2
11681,1
8479,1
11516,2
19017,1
24281,2
15820,1
19458,1
23408,1
5487,2
6680,1
18419,1
2044,1
9349,2
17382,2
12026,2
19382,2
5700,2
9174,1
8529,1
8622,1
21155,1
15038,2
5260,1
5495,2
22366,2
24627,2
272,1
20907,1
22297,2
22918,2
2151,1
14430,1
16314,1
11824,2
10377,2
4403,2
391,2
4386,2
12752,2
13308,2
23660,2
17088,1
17386,1
4794,2
12113,2
18988,2
13437,1
7093,2
18542,1
23968,1
6894,1
24053,2
1979,2
205,1
17229,1
16691,2
20008,2
3440,1
21473,1
2691,1
13648,2
10130,1
10326,1
21508,2
12589,2
14154,2
7149,2
4065,1
10633,1
18273,1
16347,2
16647,2
10655,2
18242,2
24717,1
18497,1
22581,2
21536,1
4262,2
20641,2
12083,1
13955,1
1116,1
4671,2
12860,1
18700,1
10519,2
21118,2
17247,1
3204,1
13334,2
17634,2
11917,1
13454,2
10237,1
7703,2
15625,2
8514,2
9609,2
4292,2
4976,1
6769,2
14854,1
18986,2
23144,2
16718,1
12242,2
9421,1
14769,2
934,1
24160,1
8061,2
6953,1
14783,1
72,2
22438,1
4247,1
318,2
21987,1
11341,1
17651,2
661,1
20630,1
10972,2
22166,1
11127,2
9024,2
21327,1
4055,2
16027,1
9380,1
11672,1
15120,1
16486,1
18749,1
5503,1
19042,1
10726,2
7088,2
23905,1
7604,1
20050,2
14283,1
19463,2
23828,2
19590,1
8662,2
11012,2
24578,1
12792,1
14271,2
22950,1
20841,2
13952,2
15988,1
12417,1
2636,2
23701,2
21518,1
22110,1
21765,1
14048,2
12631,1
14847,1
18861,1
2722,2
4821,2
9782,2
1158,1
21291,2
11207,2
10771,1
23604,2
18464,2
2738,2
5978,1
2135,2
10373,1
19858,2
17854,2
8721,2
5040,1
19739,2
17723,1
8575,1
24175,1
7194,2
18401,2
20864,1
11636,1
13066,1
4890,1
2673,2
17951,1
8060,1
23974,1
13011,1
3103,2
12541,1
24793,1
14115,2
8623,1
8517,2
1956,2
14754,2
4676,1
9387,2
794,1
13241,2
189,1
6775,2
14605,2
5544,2
6880,2
262,1
3916,2
682,1
4590,1
10671,1
7113,2
9166,2
2346,2
22218,2
7046,2
19934,2
12165,2
14218,2
148,2
12605,2
18176,1
7315,1
13380,1
21099,2
2326,1
8846,1
1814,2
22983,1
16735,2
1901,1
2881,2
2734,2
5189,2
14040,2
12795,2
24060,2
24526,2
14309,2
8238,2
17502,1
9461,1
185,2
10017,1
11159,1
1683,2
8774,2
16341,1
10446,1
16952,1
13050,1
5156,1
14315,1
16519,2
5656,1
7475,2
9176,1
23208,1
17481,2
18902,2
20977,2
6016,2
8839,1
3950,2
24468,1
10948,2
13558,2
10414,1
17715,2
15187,2
3546,2
12773,2
10361,1
16146,1
23521,2
18259,2
12090,1
13742,1
1409,1
4433,2
13210,1
13569,1
6417,1
5081,1
4889,1
10230,1
13712,2
11852,2
17254,2
20272,1
22453,1
21104,2
1669,1
5555,1
22031,2
21734,2
17501,1
2855,2
22116,2
2439,2
16140,2
16366,1
10774,2
238,2
22953,2
12208,1
23527,1
22515,1
8744,2
23691,2
11365,1
21782,1
24046,2
10351,1
3264,1
15001,1
1838,1
5024,1
9854,1
23640,1
10291,1
2021,1
2092,1
2868,1
12457,2
8713,2
5639,2
20267,2
15012,2
5941,2
11492,2
1821,2
11967,2
9450,2
1434,1
3851,1
2622,2
14437,1
636,1
7677,1
12837,1
5851,1
21926,2
12297,2
23396,2
10018,2
14702,2
18544,2
19450,1
10647,1
505,2
15098,1
19774,1
11200,1
8841,2
21862,2
22408,2
7174,1
2063,2
7221,1
23602,1
8053,1
13866,1
7705,1
24363,2
20419,2
24283,2
1230,1
18901,2
22513,1
9970,1
24275,1
9318,1
21896,1
23990,1
1173,1
4743,2
7024,2
18182,2
10297,1
17235,2
5206,2
6211,2
10703,1
5637,2
3598,2
18576,2
10908,1
20497,2
4817,2
19822,1
5376,1
3414,2
14703,2
12666,2
15368,1
19141,1
16133,1
14841,1
19047,1
7963,1
7823,2
20235,1
22344,2
2634,1
21445,2
17986,1
18903,2
11458,2
11275,2
15424,2
6563,2
12294,1
8586,2
14574,2
1533,2
21567,1
20557,2
22055,2
5394,2
4234,2
4432,2
4056,2
9730,1
11832,2
23852,1
21231,1
5324,1
19257,1
22979,2
21458,1
20562,2
9761,2
4349,1
6256,1
12385,1
21040,2
6468,1
19783,1
13033,2
23858,2
21704,2
10718,1
796,1
270,1
16383,2
12880,2
4880,2
13485,1
10493,1
6557,1
5799,1
14653,1
19809,1
9055,2
20342,2
7990,2
2915,2
18444,1
3656,2
10347,1
3568,1
5832,1
13958,1
13446,2
24415,1
24212,2
21965,1
20932,2
23391,2
8812,2
419,2
1653,1
5506,2
22815,2
17014,2
23906,2
17259,2
9093,2
19451,2
364,1
19359,1
22402,2
21325,1
21541,2
8809,1
6219,1
23296,2
6204,2
17036,1
20742,1
12927,2
9325,2
834,1
19941,2
7099,1
3205,2
11182,2
4841,1
5422,1
5913,2
9157,1
23419,1
24000,1
22821,2
15642,1
24208,1
10627,2
10252,1
16452,2
3149,1
23682,2
17558,2
18815,2
14977,2
16185,1
8402,1
4257,1
8851,2
6275,2
14833,2
21766,2
325,2
6104,2
11911,1
4972,2
24788,2
21641,1
12366,1
2435,2
22616,1
14527,2
8351,1
17048,2
19572,1
8278,1
20942,1
11733,1
16449,2
15884,2
16932,2
5520,2
5414,2
23687,2
14415,2
8727,2
9714,2
3221,1
271,1
13457,2
9663,2
1675,1
5404,1
15218,2
17029,2
20960,1
3138,1
24795,2
17270,2
1423,1
18214,2
5942,1
22457,2
7751,1
21119,1
13580,1
9940,2
4829,1
22613,1
24336,1
8378,2
20258,2
17820,1
253,2
10888,2
20345,1
5287,1
21134,2
16214,2
23307,1
19313,1
4080,2
12200,2
2639,1
249,1
5430,1
16621,1
20886,2
14260,1
4857,1
18073,1
5929,2
15654,2
2754,1
1326,2
19440,1
14128,1
24257,2
14323,2
1,1
16136,1
13260,1
3741,2
9991,1
8302,1
4967,1
9251,2
596,1
1722,1
11562,2
16671,2
12106,2
16031,2
15890,1
614,2
5316,1
22175,1
24493,2
19186,1
17768,1
17580,1
289,1
4554,2
13578,2
791,1
7607,2
4561,2
1454,2
11894,1
18342,2
7791,2
5091,2
13097,1
15482,2
21096,2
16007,2
16280,1
6817,1
10582,2
17242,1
12490,1
24570,1
11404,2
10619,2
13152,2
9725,2
8830,2
11535,2
23755,2
15972,2
10265,1
22145,2
5774,1
15696,2
20397,2
4919,2
23143,2
14184,1
11034,2
15091,2
15400,1
17143,1
24339,1
1299,1
10639,1
23412,1
23191,2
6561,1
6420,1
12559,1
16514,2
22434,1
12754,1
6503,2
11700,1
10974,1
8120,2
16619,2
5810,2
10185,1
21904,1
13159,2
18396,2
14851,1
13689,1
184,1
22387,2
1720,2
4203,1
13085,2
962,1
16443,2
12721,1
11953,1
18482,2
530,2
6630,1
19639,2
21240,2
2182,2
9474,1
2273,2
19179,2
2083,2
9172,2
8097,1
18873,2
17139,1
23395,1
12235,2
21267,2
24743,2
23618,1
8730,1
17529,1
13507,1
5241,1
16715,2
16021,1
11729,1
10382,2
24467,1
18397,1
23776,1
3295,2
10428,1
3319,2
19392,2
6142,2
22868,1
11674,2
20461,1
19330,1
23091,2
8670,2
2875,1
22059,2
23294,1
758,1
14522,1
4844,1
3134,1
19669,1
4474,2
6068,1
10951,2
15425,2
12671,2
1693,1
2993,2
12722,2
11973,1
15973,2
9793,1
7885,1
14330,2
14022,2
14086,1
23125,1
20472,2
12684,1
12966,2
21891,2
6930,2
23539,1
14852,2
14270,1
24249,2
10660,1
7374,1
4021,1
12834,1
36,1
9445,1
8111,2
18296,2
15421,2
4670,2
20226,2
17578,1
21321,2
2783,1
11943,2
1195,1
17780,1
22596,2
13530,2
19990,2
18479,2
16845,2
1210,1
20127,2
19840,1
2828,1
5567,2
14210,2
9765,1
8493,1
15933,1
12068,1
7921,2
3225,2
4649,2
19712,1
17759,1
11889,1
7353,1
20700,2
3189,2
8737,2
6156,1
16623,1
20430,1
6724,2
7098,2
16386,1
12745,2
2964,2
16084,1
20935,2
6426,2
22301,1
14370,1
20316,2
10543,1
5073,2
13960,1
21992,2
11564,2
16287,2
7443,1
17677,1
4149,2
23853,1
5252,2
2186,2
1939,1
9731,2
19379,2
14182,2
2796,2
1962,2
16038,2
24722,1
23594,2
20534,1
5654,2
19154,2
8186,1
12258,1
6649,1
3213,2
12919,2
943,1
23777,1
6583,1
10985,1
8709,2
15274,2
1011,1
1038,2
662,2
18573,2
23279,2
13711,1
16390,1
9837,2
20458,2
18953,1
10117,2
8426,2
24553,2
12007,2
6195,1
14234,2
8152,2
12335,1
19323,1
9412,1
20114,1
20478,2
15105,1
20831,2
4398,2
8544,2
6066,1
19021,2
10216,1
2543,2
2426,1
7492,1
14974,1
303,2
2108,1
8865,1
10784,1
5688,2
1139,2
3252,1
9545,2
12374,2
17615,2
22189,1
1471,2
24005,2
10430,1
6604,2
17249,2
17827,2
228,2
8588,1
20984,1
18634,2
11638,1
1972,2
17687,2
13002,1
9728,2
18308,2
6449,2
20335,2
8408,1
5930,1
20609,2
17167,2
10217,2
2434,1
20837,2
7480,1
24748,2
18224,1
3371,1
11796,1
7326,2
19933,2
8593,1
15028,1
5423,2
15265,1
23925,1
17334,2
3395,2
16424,2
23835,1
20252,1
19538,1
907,1
19877,2
19606,2
10707,1
15539,2
14490,2
20503,1
15916,2
5697,2
12256,1
18272,2
967,1
6813,2
2560,1
22887,2
22450,1
1034,1
16721,1
8771,2
7516,1
5035,2
2832,1
20069,1
1305,1
23804,2
14211,2
11390,1
22886,2
1341,1
5872,1
22571,1
8260,2
411,2
1973,1
5732,2
1507,2
3907,2
16760,1
10236,2
22516,1
24094,1
24432,1
10449,1
13531,2
5419,2
6196,1
20136,2
8992,1
19570,2
11001,2
10813,2
9645,2
14785,2
13132,2
5285,2
12362,1
352,1
2872,2
6030,2
328,2
13849,2
10175,1
6650,2
1191,2
15126,1
14622,1
22673,2
8571,2
20172,2
22158,2
7999,1
24226,1
20561,1
23679,2
9805,2
2641,1
1135,2
23888,1
22678,1
22778,2
17530,2
1323,1
732,1
1358,1
13938,1
17871,2
17751,2
10983,2
16002,2
11041,2
129,1
24343,2
19904,2
22285,1
24417,1
19155,2
12862,1
12491,1
18079,1
274,1
23058,1
5142,1
5351,2
9142,1
15520,1
11395,2
6691,1
22749,1
21239,1
13877,2
21076,1
17653,1
14102,1
21059,1
15771,1
20473,2
11223,1
24072,2
12253,2
9965,2
6000,1
12975,2
18439,1
12760,1
15613,1
22523,2
28,2
9993,1
18266,1
10958,1
380,2
20529,1
7466,1
1100,2
22709,1
4198,1
14801,2
8242,1
17666,1
12706,2
2117,1
23495,1
17988,1
4162,2
12224,1
20400,2
21816,2
15742,1
20164,1
4301,1
8525,1
22150,2
2838,2
19243,1
8624,1
17591,2
19260,2
14179,2
12922,1
7338,1
23599,1
17577,2
10599,1
2746,1
9986,1
13749,1
22658,2
13570,1
1913,1
4217,1
24129,1
6393,1
7655,1
19239,1
2446,2
9266,1
13571,2
10452,2
5356,2
8880,2
14766,2
11559,1
1275,1
6679,1
1655,1
4342,1
7386,1
7186,1
2041,2
19872,1
4328,1
22758,2
11513,2
10844,2
4062,1
6610,1
3469,2
8089,2
21642,2
21212,1
13347,1
10714,2
10881,2
24380,2
11152,2
9978,1
17193,2
10869,2
13542,1
2477,2
23963,1
11866,2
23912,2
19367,1
667,1
5694,2
15227,1
20000,2
955,2
21484,2
14765,1
22771,2
9327,1
10747,2
9315,1
194,2
22412,1
6116,2
19324,2
2067,1
901,1
16954,2
18183,1
2399,1
15710,2
21149,2
8190,1
9195,2
16749,2
8905,2
19376,1
5583,1
16663,2
23127,2
14652,1
8269,2
19018,1
15280,2
18524,1
7798,1
19390,1
7627,2
7779,1
17627,2
3717,2
15453,1
12783,1
574,1
1946,2
15673,1
22006,2
603,1
23732,1
5359,2
14488,1
15946,1
3518,2
21089,2
11595,1
13005,1
10442,1
22809,2
2531,1
10870,2
24726,2
23378,1
17203,2
23100,2
16473,2
8545,1
17237,1
17430,1
4332,1
14846,1
11519,2
12707,1
5358,1
1264,1
2871,1
11410,1
16859,2
13157,2
19672,1
22493,1
21249,2
1272,2
783,2
23592,1
22375,2
13043,1
3277,1
8960,2
17689,1
13464,2
18673,2
5001,1
7972,2
19230,2
7962,2
14508,2
13094,2
3676,1
11251,2
18706,2
6623,2
13892,1
1803,1
12663,1
1593,2
14231,2
15574,1
11697,1
20221,1
19847,1
5360,2
14804,1
2302,1
19352,2
4279,1
208,2
3405,1
7109,2
4765,2
5742,1
18008,2
9831,2
9829,1
9275,2
2757,2
18748,1
11594,1
15942,2
15892,2
1472,2
6144,2
12535,1
18119,1
2027,2
3142,1
3624,2
8581,1
3550,1
2080,1
8878,2
18601,1
10645,2
5248,2
20968,1
8019,1
9506,2
3787,1
21344,1
14646,2
3884,1
13327,2
848,1
9446,1
884,2
22176,1
13932,2
729,1
22332,1
12219,2
8377,2
17661,1
11661,1
17425,1
11104,2
15667,2
16370,1
20616,1
5806,2
8714,2
6179,1
1520,2
5886,1
23261,1
3958,2
1920,2
22752,1
21404,1
14751,1
14537,2
23510,2
9713,1
8499,2
1314,1
7076,1
16353,2
3180,2
11653,2
8033,1
351,1
9508,2
17265,1
12264,1
4239,2
8247,2
12331,2
24403,2
17650,1
18588,1
3492,1
24105,2
9810,2
13296,2
5611,1
20764,1
14343,1
133,2
24154,2
17595,2
19506,2
9743,2
13572,1
16474,2
23384,2
12758,1
4276,2
9149,2
12472,1
13931,1
3835,2
16773,2
21963,2
23975,2
468,2
9447,1
18948,1
6834,2
12441,2
23047,2
24064,2
1458,1
20362,1
5195,1
12293,2
2856,1
6231,2
17693,1
15740,2
22482,2
14392,1
4331,2
5691,2
5013,2
19124,2
15633,1
21718,2
18716,2
24608,2
23565,1
24531,1
20394,2
21767,1
15267,1
9691,2
10572,1
5836,1
8059,1
6642,2
10661,1
14474,1
12646,1
19898,1
16572,2
13178,2
9503,1
6239,2
4112,2
5174,1
6731,1
4589,1
22293,2
18881,1
11162,2
12136,1
10902,2
19855,2
11415,2
21415,2
12622,2
25,2
21911,2
9302,1
23862,2
2481,1
11721,2
7212,1
18091,2
2267,1
3686,2
24712,2
8096,1
21216,1
5461,1
20412,1
7831,2
24223,1
923,1
2672,1
3428,1
5372,2
16940,1
2918,1
6589,1
23549,1
18432,2
21971,2
16160,2
7453,1
23875,1
17134,1
24041,1
12952,2
885,2
12130,1
8055,2
1137,1
7025,2
20135,1
21085,1
23805,1
1842,2
13664,2
6191,2
13592,1
8226,2
7029,1
6481,2
2299,2
12912,2
8579,2
15279,2
1086,1
9680,1
22247,1
23795,1
20380,2
2900,2
11988,1
19623,1
1573,1
11265,1
19751,1
24747,1
1235,2
938,1
3903,1
6579,1
18757,2
4046,1
21989,1
10664,1
13184,2
8540,2
813,2
9784,2
21676,2
20670,2
940,2
8218,2
7192,1
24469,1
3981,1
10991,2
22486,2
13369,2
1325,1
6737,1
14978,1
17967,2
8580,1
7586,1
981,2
5090,1
13287,2
18341,2
16613,2
4405,1
2215,2
6290,1
1287,2
2378,1
10739,2
7785,2
13252,2
2888,1
931,2
18067,2
7616,2
24032,1
23967,2
1786,1
23386,1
15698,2
1408,1
3785,2
24614,2
2497,1
23568,2
19398,2
1565,1
4255,1
4445,1
9153,2
22542,2
877,2
12022,1
13108,2
20210,2
10008,1
15645,2
13566,2
15337,2
9626,2
6803,2
3608,2
2059,2
2646,2
8523,1
9185,2
18952,1
19197,1
176,2
4695,2
23057,1
19351,2
23145,1
1372,1
8896,1
6234,2
6621,2
5208,2
24755,1
2225,1
21260,2
10163,2
14321,2
6762,1
9276,1
7661,2
18635,1
12635,1
17121,2
19816,1
6233,1
21206,2
2830,2
20168,2
22097,1
2350,2
14723,2
1368,2
13848,2
11820,1
23035,2
16860,2
16479,2
16747,2
19156,1
23671,2
8773,1
17431,1
7042,1
20723,2
15157,2
19608,2
19890,1
9750,2
20189,1
10374,1
24719,1
6666,1
1883,1
17999,2
5190,1
9534,1
744,1
490,1
2693,2
136,1
18031,2
531,2
20672,1
10304,1
18792,1
17952,1
4622,1
17831,1
66,2
15580,1
14708,2
12909,1
4810,1
1113,2
4170,2
20470,1
1290,1
4960,2
19753,2
15982,1
24583,2
15314,2
15119,1
9945,2
18746,1
13273,2
18359,1
18172,2
17758,2
17609,1
18237,1
8073,2
1927,2
11722,1
18877,2
8379,1
20895,1
4200,2
6100,2
15477,1
1659,1
19978,2
14310,1
2562,2
14834,2
7439,2
11923,1
9926,1
22923,2
19719,1
19117,2
18445,2
22399,1
1768,1
10208,2
10473,1
15492,1
3527,2
6936,2
10734,1
19366,2
22654,1
22924,2
6023,2
20107,2
8614,2
2567,1
21276,1
15658,2
17398,1
21514,2
14253,1
21255,1
9586,1
2555,1
4571,2
18722,1
4470,2
22234,2
20842,1
20969,2
10941,1
24437,2
7610,1
292,2
23289,1
4070,1
19563,2
10087,1
22755,1
23696,2
7863,2
19678,2
6983,2
9394,1
24284,2
8973,1
4280,1
17457,1
13667,1
9595,1
18991,2
17032,1
14153,1
4231,2
20594,2
1767,1
8401,1
1148,1
10848,1
3396,2
17105,1
9938,1
20756,2
8967,2
22688,1
16261,2
6885,2
19497,1
20234,2
7205,1
13850,2
12266,2
13477,2
24239,1
3089,2
16650,2
2982,2
11027,1
8629,2
5815,1
20642,1
3982,2
14008,1
10921,2
7968,2
12929,2
20439,1
12232,1
8114,1
15327,1
12493,1
8254,2
18316,2
2824,1
6848,2
23073,1
9095,1
15175,2
7585,1
14588,1
10014,2
10198,2
10211,1
22857,2
23265,2
84,2
14943,1
22500,2
3080,2
12870,1
10932,1
23538,1
4208,1
5965,2
3012,1
2191,2
3973,2
7778,2
24312,1
10521,2
24555,1
12570,1
24600,1
23833,1
12236,2
11657,1
7269,2
9137,2
18223,2
17970,2
17775,1
5302,1
10894,1
7002,2
9539,1
17374,2
1242,1
7942,2
12338,1
9989,2
21448,1
15380,2
11850,1
12819,2
1525,2
1943,1
2300,1
1706,2
1001,2
15244,1
21087,1
3557,2
9921,2
5025,1
13565,2
8453,2
4705,1
5722,1
1512,2
1518,1
13169,1
5855,2
12527,1
1145,1
8239,1
12312,1
22394,1
13010,1
8015,2
20011,2
5565,1
22849,1
17853,2
2525,2
11332,2
16227,2
3815,1
24440,1
5725,1
17469,1
22806,1
23767,1
8530,2
20334,2
14746,2
16495,2
1283,2
8531,1
16571,2
20118,2
13443,2
17507,1
12005,2
20789,2
22,1
10401,2
11792,1
16644,1
23364,1
12421,1
21516,2
18304,1
13637,1
15757,2
12973,2
3119,1
4756,2
5987,1
24294,2
12868,2
8176,2
23104,1
18028,2
10470,1
3459,1
7371,2
3901,1
1070,1
1431,2
12625,2
23523,2
17630,2
11575,2
5077,2
2999,2
21444,2
22552,1
15832,2
5634,2
20910,2
19443,1
9374,1
14733,1
24255,1
14863,1
22789,2
18597,2
969,1
8018,1
6058,2
604,1
11262,2
12986,1
13914,2
18928,1
16493,2
22401,2
5093,2
10675,2
5566,2
3280,2
6586,1
24273,1
14655,2
4127,1
13508,1
9893,1
16902,2
1812,2
6719,1
17910,2
14445,1
9205,1
5084,2
21753,2
15507,2
17536,2
1911,2
3923,2
10614,1
17420,1
18168,2
14810,2
3250,2
10680,2
14058,1
5336,1
17092,2
13271,2
14467,2
5042,1
18303,2
1536,2
17549,2
4728,2
8064,2
17643,2
23807,2
18954,1
1058,1
14608,2
20192,1
11071,2
9069,1
2938,1
10156,1
6656,1
9737,1
1849,2
22941,2
21900,2
11414,2
6787,1
19333,1
16350,1
16688,2
10530,2
13225,1
5246,1
10386,1
18942,2
691,1
14954,1
5590,1
20357,2
9890,2
18357,2
14784,1
11078,1
18186,1
13056,2
24785,1
2137,1
13861,2
22461,2
23958,2
2843,1
9717,1
5440,1
8719,2
18688,2
19776,1
7889,1
752,1
7522,2
196,1
5135,1
16774,2
16617,2
11690,2
6757,2
13440,1
11640,1
4572,1
1030,1
10194,1
10860,1
23849,1
898,2
7981,2
14117,1
3647,1
16539,1
19534,2
2612,1
16609,2
144,2
3597,1
19545,1
4281,2
14043,2
16968,1
24560,2
1666,2
8755,2
1061,2
8217,2
23159,1
297,1
12198,2
1596,2
11970,2
8155,1
9160,1
10059,2
17296,1
12602,1
6697,1
4542,1
7599,1
21396,2
4786,2
24764,1
6415,1
12526,2
16554,1
17462,2
1793,2
12014,1
14017,1
9688,2
14101,1
11184,2
6709,1
16115,1
1179,1
18323,1
24047,2
16744,2
23871,2
14041,2
11417,1
3336,1
21391,2
12562,1
22848,1
8836,1
22618,2
16122,1
8875,2
21280,2
23548,2
20857,2
12016,1
14619,2
9171,2
19661,2
15460,2
22614,1
19272,2
12500,1
3358,2
22691,1
16381,2
24151,2
1266,2
24447,1
22689,2
9284,1
22296,2
19734,1
23345,1
22643,1
17358,1
19576,1
8143,2
17046,1
8222,2
6727,1
3508,1
2179,2
18941,2
9510,2
22754,2
16194,1
15349,2
10284,1
868,1
16333,2
18045,1
21923,2
5605,1
7287,1
13206,1
21613,1
10396,1
17596,2
14367,2
16331,1
15255,2
537,2
23286,1
19295,2
20824,2
11716,2
17833,1
6003,1
15366,2
18989,2
22692,2
7425,2
22151,1
24279,1
16116,2
6997,1
10345,1
21574,1
22713,1
23508,1
4509,1
1428,2
24533,1
8273,1
3538,1
14220,1
23263,2
12314,2
3063,2
15182,2
11406,2
12746,1
8359,2
18328,2
20257,2
