,sentiment
5811,2
1706,2
136,1
15682,2
13553,2
10720,1
4203,1
19657,1
7184,2
8742,2
10351,1
8975,1
1730,2
37,2
8164,2
17154,2
20071,2
21438,2
2519,1
14694,1
21980,2
4535,1
5229,1
19561,1
14041,2
6679,1
22087,1
15225,2
12196,2
21827,1
7254,1
4738,2
7451,2
10598,2
10956,2
23129,1
14441,1
23047,2
8327,1
9428,1
2383,1
1364,1
10690,1
15427,2
4678,1
7665,2
3507,2
20727,2
5552,2
15334,1
12327,1
24737,1
23501,2
19083,1
4204,1
17406,1
16551,1
4815,2
7651,1
5955,1
18933,1
320,2
22596,2
9139,2
7584,2
10848,1
15167,1
12191,1
15846,2
18314,2
7476,2
106,2
13274,1
22432,1
16061,2
9807,1
4927,1
19672,1
21751,2
5309,1
9053,2
6944,2
19824,2
21143,2
6205,1
20781,1
17028,1
4105,2
8262,1
13089,2
22435,2
18554,2
21709,1
8235,2
24067,2
16774,2
1122,2
6485,1
14761,2
6773,1
1849,2
19224,2
18577,1
20002,1
19942,1
19148,2
23667,2
12257,1
1790,2
11518,2
18784,2
13205,2
11278,1
17255,1
20345,1
6255,1
20028,1
19756,2
22248,2
21707,2
6981,2
24164,2
4320,2
1993,1
9185,2
23147,1
2881,2
1480,2
10354,2
17451,2
1368,2
1939,1
14500,1
4560,1
24051,2
18711,2
17635,2
12082,2
18323,1
16223,1
1039,2
12816,2
5741,1
9824,2
10589,2
20982,1
510,1
2046,2
1399,1
15111,2
3353,2
14467,2
6154,2
24195,2
10652,2
18634,2
8051,2
22952,1
5841,2
3741,2
10424,2
20504,2
14908,2
19105,1
16022,1
18504,1
19392,2
24574,2
3312,1
20565,1
4861,2
9800,1
11706,1
17086,2
21521,2
13976,1
22636,2
10582,2
4388,1
4052,1
13835,2
22229,2
11456,1
20492,1
8764,2
15094,1
22946,2
12796,2
7716,1
1887,1
19887,1
5251,2
18212,1
17920,1
23276,1
14042,2
9716,1
17446,1
10294,2
708,2
12581,1
2592,2
10943,1
18725,1
13575,2
22503,2
5136,2
7491,1
24274,2
18589,2
9418,2
19189,2
17477,2
3569,2
11990,1
5628,2
10769,2
844,2
13725,1
17741,1
6074,2
11314,2
23168,1
13991,1
2493,2
13527,1
14274,2
20998,1
6220,1
4985,2
22214,1
13264,2
11593,1
6035,2
11213,1
3134,1
2749,2
18785,1
17934,2
3850,2
17577,2
17492,1
20137,1
13735,2
15038,2
11457,1
1858,1
2547,1
20419,2
3014,1
6382,1
12639,1
17177,1
12772,2
14222,1
2269,1
13729,1
56,1
16129,2
17823,2
10889,1
759,1
5766,2
10640,2
18244,1
10947,1
12813,2
13471,1
18503,2
6899,2
16311,2
4960,2
1345,1
4723,1
14962,2
5051,1
12996,1
5565,1
19909,2
18237,1
1936,1
22510,1
10954,1
9060,1
22468,2
8735,2
7617,1
10107,1
24240,2
4846,1
671,2
9951,2
23776,1
14846,1
6018,1
24327,2
6718,2
5002,2
21700,1
1440,2
7229,2
18469,2
23213,2
12545,2
10709,1
3854,2
3636,1
23266,2
8374,2
8655,2
19568,1
15776,2
22721,2
5474,2
11081,2
19646,2
774,2
14399,2
2793,2
3270,2
17567,2
15865,1
22727,1
12315,2
7076,1
16839,1
865,2
18821,1
3062,2
23844,1
18295,2
14516,1
3517,1
2867,2
8944,2
3140,1
19964,1
7298,2
16518,2
17664,2
24624,2
22560,2
6471,2
18761,1
8147,1
18079,1
16181,2
16855,2
11881,1
8630,2
5542,1
1817,2
7701,2
1590,1
16507,1
2152,1
6022,2
12105,2
22744,1
20678,1
14865,2
18755,2
6394,1
3284,2
16,1
23082,1
1463,2
21171,1
24366,1
22280,2
20840,1
3707,1
7661,2
13355,2
5659,1
21336,1
1256,2
13782,1
23183,1
20807,2
7745,1
23494,1
20158,1
16834,1
23222,2
1566,1
19423,1
19431,2
21310,1
11852,2
8780,2
22098,2
451,1
8127,2
12173,2
12691,2
17929,2
9241,2
7074,2
22237,2
16330,2
22259,1
116,1
6164,1
15872,2
12466,1
4327,1
13866,1
12786,2
20507,2
17027,2
11709,2
19528,2
13460,2
1731,1
3212,2
11534,2
9051,1
21277,1
5817,2
7728,2
17939,1
24759,2
19287,1
12758,1
450,1
11638,1
23230,2
22759,1
2211,1
22422,2
15900,2
15354,1
9319,1
15838,2
2462,1
24057,1
7090,1
23929,1
23096,2
11170,2
24531,1
21712,2
10565,1
15510,1
2158,2
11475,2
17073,2
16136,1
10416,1
2598,2
7127,2
24175,1
2652,1
4161,1
11459,2
4043,2
23591,1
1669,1
24785,1
10612,1
8097,1
4549,1
22646,1
13203,1
6203,2
326,2
20806,2
23867,2
1402,2
10310,2
695,1
6258,1
23019,2
2887,2
7923,1
2684,1
7755,2
18104,1
10204,1
4191,2
6297,2
10036,2
278,1
20632,2
16908,2
6182,2
2730,2
7039,1
3924,1
17793,1
9007,2
9382,2
8205,1
21337,1
13396,2
23597,1
17543,2
3690,2
5562,1
9034,1
11719,2
3433,1
7096,2
19152,2
14087,2
8890,2
12000,2
8392,2
24162,2
6146,2
328,2
9049,2
8864,1
18974,1
4268,2
3115,2
22241,1
17290,2
18600,2
7294,2
18688,2
2822,1
14462,1
17848,2
14915,1
9508,2
12311,1
400,2
7389,2
6505,1
13416,2
113,2
14357,2
11756,1
2478,1
13770,2
8885,1
993,1
2855,2
1366,1
4669,1
23947,1
13854,1
7877,2
13970,2
3210,2
10306,1
24550,2
19875,1
2311,1
17299,1
20797,1
7529,2
23915,2
19468,2
8540,2
6709,1
23488,2
13217,2
18207,2
16734,2
17554,2
14161,2
17784,1
12707,1
7268,1
14680,1
23042,1
17488,1
16052,2
24273,1
14405,1
23174,1
3170,2
323,2
10979,1
23385,2
15346,1
19844,1
10987,1
16200,1
3743,2
20981,2
8166,1
943,1
12801,2
2731,2
5889,1
23569,2
3711,2
19443,1
23330,1
19936,1
1129,1
14115,2
13659,1
11115,1
16279,1
11749,2
3127,2
9549,2
9366,1
11575,2
21720,2
11439,2
1301,1
1542,2
11266,2
21902,2
23986,2
17052,1
2581,2
11471,1
11789,1
3685,2
23018,2
291,2
9763,2
10937,2
7984,1
22306,1
13296,2
21887,2
2880,1
13822,1
9928,2
7306,1
1271,1
5688,2
4972,2
13114,1
7130,2
23943,2
4833,1
12211,2
4776,1
5014,1
16605,2
20047,2
17179,1
11953,1
21039,2
1491,1
7405,1
16452,2
4811,1
2381,1
17900,2
1648,1
11825,1
5657,1
6562,2
8851,2
5025,1
15844,1
22448,2
14702,2
15728,2
16812,2
19711,1
17888,1
14556,2
14353,1
4175,2
20600,2
11694,2
22378,2
7221,1
15064,1
128,2
5440,1
23848,1
20731,1
13629,1
1052,2
6432,2
23128,1
23588,2
7278,2
16170,1
8802,2
872,2
15492,1
3867,1
14492,2
16454,1
22692,2
11873,1
7787,1
645,1
3055,1
1420,2
11480,2
1061,2
16638,2
9391,2
6937,1
14616,2
6286,2
18158,1
8387,1
12529,1
11277,1
3633,1
2127,2
4188,1
1373,2
9092,1
10101,1
10265,1
22571,1
15035,2
17092,2
6278,1
3787,1
17565,1
16390,1
19418,1
9587,2
12883,1
3387,2
21041,2
23787,1
20083,1
18781,2
11180,1
18347,2
13056,2
16828,1
10986,2
18165,1
8940,2
13474,2
16038,2
3347,1
4547,2
22015,2
15406,2
12680,1
23979,1
15265,1
17601,1
11608,2
5397,1
3044,2
20951,1
557,1
17150,2
15008,1
7038,1
19136,2
11691,2
12533,1
11061,2
5119,2
14018,1
3156,1
11824,2
23948,2
8077,2
14343,1
9507,2
16031,2
22114,2
12251,2
5364,2
21613,1
16346,2
18913,2
22130,2
10232,1
1938,2
24002,1
9454,1
14430,1
20889,2
9601,2
4849,2
1562,1
14484,1
7696,2
8226,2
22201,1
1321,1
22452,1
11421,2
20360,2
3152,2
22582,1
8812,2
10506,2
16676,2
10776,1
21908,2
14458,2
18316,2
15815,1
8524,1
263,1
22325,2
19371,2
6615,2
8497,1
23751,1
9031,2
7802,2
21476,2
14875,2
12591,2
4947,2
13982,1
24153,2
3696,2
20532,2
5710,1
19627,2
5217,2
4615,1
5637,2
22494,2
15491,1
11037,1
12154,1
5064,2
10263,2
20583,2
16587,2
1398,1
11998,1
15558,2
17931,1
16109,2
21963,2
189,1
16647,2
1054,2
14137,2
14394,2
9576,1
1279,1
5376,1
11010,2
3983,2
18587,2
8441,2
11811,1
20949,2
5875,1
21208,2
6561,1
23445,2
8219,1
10358,1
10583,2
11077,2
19058,1
19020,1
8803,1
10944,2
12826,2
2322,1
22054,2
10157,2
3071,2
8848,2
8208,1
19615,2
4855,2
57,1
133,2
8924,2
658,1
19570,2
3161,1
24336,1
3230,2
18049,1
23897,1
24085,1
19138,1
23780,1
14080,2
12751,1
15521,2
13209,1
17880,2
21886,1
10825,2
24592,1
22654,1
2776,2
8759,2
22058,2
13213,2
15011,1
14743,2
13652,2
12234,1
18732,1
20685,1
1370,1
24522,1
14733,1
3076,1
24250,1
4850,2
12850,2
11933,1
3158,1
10226,2
9496,2
16356,2
11910,2
13803,1
19299,1
10545,2
8664,2
6133,2
13687,1
8372,2
16291,1
18522,1
16448,1
22005,2
9949,2
11578,2
17780,1
11970,2
18063,1
16637,1
3754,2
16078,1
19937,1
10788,2
23987,2
10775,1
16188,1
18128,1
14948,2
12910,2
6345,2
18678,2
19681,2
1971,2
829,1
9299,2
5120,2
16187,2
8895,1
7916,2
17463,2
24540,2
17436,2
22194,1
2199,1
21761,2
21931,1
6444,1
17483,2
376,2
17798,1
14398,1
15547,2
19317,2
7004,1
24768,1
6536,2
6408,1
17008,2
14195,2
1205,2
996,2
229,1
8170,2
3085,2
8971,2
1645,1
20587,1
21462,2
14703,2
4192,1
14344,1
19764,2
13520,2
7842,1
15165,2
8011,2
19967,2
19364,1
3350,1
17109,1
21428,1
5675,1
22262,2
7011,1
16326,2
12669,2
9280,2
5071,2
15635,2
8117,1
14645,1
4116,2
6481,2
18508,2
19361,2
13564,2
5519,2
20523,1
16473,2
4792,2
22686,2
5398,2
11328,2
4882,2
10534,1
23515,2
24138,2
12528,1
8550,2
1317,1
6214,1
12629,1
19659,1
22029,1
4162,2
1202,2
10752,1
22470,1
10588,2
7431,2
12379,2
163,2
9748,2
3885,1
5965,2
5868,1
23583,2
12606,2
20493,2
21783,2
22028,2
13949,1
18056,2
16309,2
5755,2
19407,1
8113,2
12534,2
1467,1
17924,1
6774,1
23697,2
12035,2
19000,2
14774,1
5085,1
16681,1
9469,1
19857,1
10734,1
11536,1
544,2
21379,2
10866,2
15471,1
19910,1
4717,2
3821,2
18225,2
11331,1
823,2
11671,2
11892,1
13707,2
14238,2
6231,2
19839,1
6811,2
24534,1
14123,2
20194,2
21756,1
2830,2
4541,1
821,1
10693,2
17166,1
24105,2
19743,2
23874,2
23245,1
5420,1
21109,1
14623,2
4780,2
8188,2
21575,1
880,1
1150,1
4646,2
22188,2
21668,1
13071,1
15348,1
2740,1
13809,1
19550,1
10772,1
11520,1
16897,1
18623,2
4370,1
3484,1
15509,1
6924,1
1158,1
5495,2
13230,2
24410,1
690,2
3768,1
11122,1
4607,2
8993,1
21099,2
14555,2
1188,2
17588,1
8755,2
2142,1
16247,1
22019,2
17803,2
6843,2
6622,1
3165,2
7448,2
5499,2
22764,1
15752,1
12685,2
11188,1
14253,1
19028,1
23195,1
4164,2
13196,2
14028,1
3457,1
3931,2
1918,1
11849,1
2658,2
12720,1
10964,1
4995,2
24405,1
3437,1
24715,2
13185,1
1809,1
15667,2
8507,2
4387,2
13024,2
5753,2
17826,1
330,1
22333,1
13922,1
6331,1
16400,1
16989,2
24538,1
12972,2
21443,2
18230,2
17719,2
3820,2
14930,1
8084,1
1703,2
14590,1
20252,1
19406,2
9876,2
20547,2
7749,1
17386,1
1067,2
1050,1
9556,2
2517,1
17557,1
20964,1
19294,1
21587,1
18968,2
10369,2
11233,1
5222,2
8325,2
15837,1
9514,1
2464,2
2149,1
22041,1
5130,1
6759,2
14240,2
13965,2
23651,2
1792,1
17855,1
5483,2
1972,2
118,2
14770,2
7289,2
12538,1
1986,2
22073,2
14288,2
785,1
20776,1
21010,2
23594,2
16654,1
15249,2
6292,2
12177,1
15568,2
23683,2
13581,2
12663,1
12186,1
2566,1
4718,1
23061,1
3136,1
6879,2
16014,1
12787,2
5987,1
4991,2
987,2
6064,1
3199,2
24100,1
14192,2
18223,2
14021,2
22579,1
8434,2
8320,2
22865,2
20389,2
17210,2
9177,2
24019,2
17223,2
7918,1
11404,2
17886,2
16167,2
17293,2
17671,2
19192,1
23416,1
8593,1
23756,2
489,1
61,1
20265,2
1155,2
23459,1
23176,2
19076,2
732,1
22564,2
2067,1
10082,2
22443,2
11734,2
14612,2
3487,2
18133,1
4234,2
3933,2
10886,2
19171,1
16407,1
7589,2
10801,1
5796,2
5167,1
9136,1
4662,2
24692,1
10914,1
21279,2
4852,2
13243,1
2724,2
64,1
11759,1
20365,1
9017,1
15763,2
4624,2
9538,2
1245,2
17465,2
13492,1
12589,2
932,1
17405,2
21523,2
594,1
15586,2
14706,1
16094,1
18655,2
8901,2
16608,1
18253,2
16121,2
1324,1
7988,2
282,2
23835,1
14257,2
15025,2
19897,2
18835,1
23112,2
12580,2
12644,2
4552,1
4971,1
23566,1
371,2
9589,2
19446,2
22576,1
8360,1
6753,2
16237,1
1430,2
18555,1
8047,2
16721,1
13004,2
21011,1
23630,1
21595,1
7727,1
15911,1
16664,1
7782,1
19223,1
15751,1
6127,2
22365,2
12454,1
8253,2
5162,1
6776,1
15740,2
2676,2
15937,2
1981,2
655,1
8671,2
7033,2
5457,2
14001,2
11551,2
6513,1
11473,1
3764,1
3862,2
15057,2
17137,2
16998,2
17221,2
16483,2
17104,1
4038,1
15630,1
5547,2
2815,2
17323,1
10750,1
18923,2
22066,2
23130,2
19114,1
10183,2
5171,2
3763,1
10528,1
11641,2
11117,2
23728,1
4029,1
24129,1
18276,1
2935,1
24570,1
19470,1
9398,1
10365,2
16601,1
22297,2
4190,1
9212,1
22035,2
3244,1
4820,2
23217,1
18512,2
8094,2
5199,2
4589,1
11725,1
21941,1
15702,1
1064,2
7645,2
22302,2
11196,2
14219,1
17677,1
8367,1
9553,1
2536,1
22346,1
1756,1
15513,1
10275,2
11078,1
17810,2
22859,2
696,1
16469,1
2605,1
169,1
15198,1
18004,2
7946,2
20999,1
3141,2
3026,2
15148,1
7192,1
11479,2
10359,1
22709,1
23732,1
20955,1
7558,2
22992,2
15394,2
18456,2
5563,2
13623,1
13125,1
2826,2
1098,2
6557,1
7407,2
16185,1
6700,2
19320,1
17072,2
24102,2
6175,1
18675,1
8230,1
16992,2
4467,2
19081,1
11502,2
16843,1
2198,1
13515,2
2,1
6307,1
8355,2
4904,2
8,2
4207,2
17269,1
23836,2
14745,2
9863,2
8229,2
2355,2
13550,1
7415,1
11462,1
2466,1
9975,1
24377,1
2678,2
23029,1
662,2
17297,2
7225,2
19676,2
11397,2
23041,2
14823,1
18008,2
13081,1
75,1
11827,2
7596,1
11737,2
2685,1
16997,2
14991,2
1318,2
12930,1
3403,1
13543,2
3154,1
12250,2
12861,1
2912,1
23664,1
17373,1
14110,2
1225,2
8662,2
18578,2
16575,1
15179,1
18377,1
6098,1
11153,2
6730,2
14987,1
9040,2
12016,1
16423,1
22420,1
16405,1
23124,1
22770,2
3828,2
19622,1
20851,2
2876,2
3890,1
2226,2
14663,2
16769,2
15671,1
9318,1
24708,1
7441,1
22791,2
1468,1
19374,1
1134,1
15137,2
14286,1
6580,2
19552,1
23684,2
18696,2
97,1
5797,1
304,2
3959,1
9968,2
1080,2
12931,1
10145,1
9094,1
11253,2
11547,2
2287,1
18802,2
23607,1
11528,2
24210,1
22937,1
22258,1
5969,1
23743,2
4377,1
3602,1
22075,2
5362,1
17644,2
17225,2
8736,1
18686,1
15659,1
6172,2
1215,2
634,2
21368,1
24629,1
16765,1
3805,1
1381,2
10590,1
24308,2
982,2
801,1
3851,1
5752,1
9667,2
11386,1
1265,1
2163,2
3898,1
17597,1
13163,2
10812,1
10981,2
92,1
24553,2
17697,1
1437,1
6461,2
3686,2
9012,2
24229,2
11842,2
9908,1
18173,1
22978,2
915,2
12921,2
19673,1
5210,2
3362,1
22212,1
11558,1
7253,2
9792,2
12510,2
3469,2
10679,1
12296,1
1191,2
17091,2
5024,1
2088,2
15759,2
18160,1
5131,1
17220,2
587,1
22485,1
16396,2
11828,2
15139,1
14787,1
9831,2
13781,1
463,1
19412,1
11299,1
9114,1
9910,1
22861,2
22629,2
6160,1
1043,2
24221,1
20722,1
15698,2
14578,2
12598,1
17010,1
23455,2
13607,2
17259,2
8798,1
20969,2
18962,1
4455,1
19928,1
18954,1
11084,2
15014,1
10951,2
342,2
18275,1
2255,2
7870,2
8496,1
4694,1
23636,1
20948,2
11668,2
20099,2
7659,2
4574,1
17787,1
4369,2
1896,2
18735,1
492,1
2915,2
5100,1
4425,2
7562,2
15637,2
14525,1
5285,2
19995,1
6019,1
2578,1
18529,2
24621,1
937,1
5044,2
16110,1
20833,2
8186,1
5068,1
2375,2
11898,2
21075,2
13899,2
13441,1
4986,1
9187,1
12593,2
21341,2
17224,1
13861,2
12389,1
23982,2
23092,2
3912,1
6594,1
6604,2
16968,1
7754,1
12350,2
18498,1
24192,1
341,2
44,1
9263,1
3529,1
18929,1
13676,1
4739,2
14065,2
23333,2
20409,2
4124,1
22885,1
8271,2
9064,1
18692,1
1898,1
16809,2
17796,1
397,2
896,1
1143,2
18942,2
219,2
18430,2
18326,2
22672,2
24730,2
11764,1
22135,1
881,1
7052,1
12814,2
6969,1
502,1
23386,1
7226,2
2222,1
14443,2
21488,1
15032,1
18096,1
24046,2
17680,2
19618,2
16088,2
13552,1
19643,2
16131,1
1819,2
6440,2
9416,1
7002,2
9132,2
4000,2
4253,2
21069,1
4384,2
16489,2
3029,2
23451,2
15102,2
21984,2
14836,2
5493,1
20308,1
21471,1
14852,2
10748,2
2754,1
7784,1
6486,2
18638,2
13726,2
5069,2
19548,1
20038,2
15331,1
22323,2
16084,1
1751,1
22732,1
13343,2
10614,1
23444,2
14328,2
19573,2
21486,1
2043,2
24474,1
5907,2
4157,2
8909,2
8747,1
23177,1
11329,2
17824,1
10167,1
7514,1
7549,1
22850,1
3804,2
3094,1
16268,1
10617,2
1342,1
24379,1
15257,2
22048,1
319,2
13620,1
18669,2
6250,1
14178,1
7960,1
12463,1
15181,2
1081,2
1269,1
23370,2
7490,2
21929,2
1338,2
6950,1
23652,1
11963,2
8976,2
9785,1
22159,1
13337,2
17647,2
22429,2
3430,1
23332,2
13388,1
15301,1
5961,1
18041,1
6869,1
1585,2
6855,2
18366,1
4643,2
11894,1
20631,1
11800,2
7149,2
4093,1
20645,1
21556,2
3712,2
21883,2
22390,2
6857,1
1160,2
15068,1
11435,2
6666,1
3177,2
4682,1
5749,2
39,2
9777,1
13476,2
17621,1
14053,2
1814,2
11696,1
2289,2
2481,1
24368,1
8034,2
6968,1
23773,1
20669,2
1405,2
13634,2
6832,1
16198,1
16007,2
19438,1
16156,2
2028,1
23608,2
16696,2
13700,2
12185,2
24010,2
164,2
13978,1
13409,2
3939,1
4697,2
14008,1
14668,1
5856,2
19298,1
3211,1
1466,1
20975,1
12555,1
17278,1
17473,1
899,1
12917,2
24330,1
20638,2
1561,1
329,2
21426,2
22835,2
23280,1
17343,1
13947,2
22138,2
24635,2
19733,2
11796,1
4484,2
13034,1
4753,1
9801,2
18259,2
2268,1
8922,1
332,1
15404,2
16635,1
7388,1
21732,2
14513,1
1365,2
99,2
4951,1
11687,1
18728,2
5660,1
6493,2
22669,1
14244,2
24096,2
23153,2
4880,2
16903,2
12269,1
13654,2
3561,1
4544,1
5385,1
7326,2
21343,2
4051,1
23884,1
1564,1
24413,2
15052,1
7088,2
12830,2
3207,1
1009,2
6734,2
7869,2
2499,1
17832,2
15377,2
12221,1
21718,2
24603,1
23714,2
23564,1
8512,2
21741,1
3985,2
23271,1
23331,1
23873,1
10665,1
23657,2
6967,1
15990,2
20067,2
102,1
20450,1
433,1
21137,2
19098,2
6198,1
9659,1
12847,2
15115,1
13867,1
1073,2
10650,2
18934,2
5857,1
13859,2
7764,1
15338,1
14482,2
15744,1
1393,2
151,1
3023,2
22829,2
293,2
13362,1
8252,1
7322,1
11145,1
20959,1
115,2
12455,1
1742,2
17207,2
14772,1
12176,2
24340,1
13633,2
6951,2
8058,2
14728,2
2759,1
6191,2
22811,1
24205,2
19266,2
5591,1
24408,1
13514,1
21968,2
14748,2
5463,1
11732,2
1232,2
20577,2
23640,1
1738,1
12421,1
19742,1
21643,1
19341,2
9406,2
66,2
605,1
11132,2
23994,1
4266,2
18895,2
1628,1
14415,2
9991,1
138,2
5020,2
13281,2
9091,2
7030,1
14534,1
10513,2
22319,2
10803,2
767,2
10188,2
12077,1
13593,2
7398,1
11466,1
14006,1
24461,2
13197,1
336,1
7726,2
17987,1
17782,2
3473,2
12119,2
12900,1
12042,1
19251,1
22052,2
12508,2
20262,1
11713,2
7678,1
20958,1
5742,1
4403,2
7100,1
14838,2
989,2
24425,2
7508,1
9712,2
13758,1
11319,1
15056,2
2400,2
11855,1
2896,2
3147,2
9210,1
18396,2
9110,2
15212,1
1876,1
2962,2
808,1
17419,2
11820,1
5734,2
7108,1
16537,2
12724,2
2427,1
20783,2
18790,2
1884,1
17937,1
19345,2
23109,1
4139,2
18836,2
24507,2
4081,2
19323,1
10025,2
13399,1
3581,2
14448,1
22096,1
8378,2
10798,1
5413,1
22003,2
17276,2
16988,2
5298,1
16197,2
19791,1
3855,2
2878,1
11018,2
15076,1
17307,2
4668,2
23977,2
15090,2
1952,1
13382,1
3174,2
18829,1
13138,1
3443,2
14264,1
9345,1
1238,1
6101,2
10856,1
22017,1
15434,1
17294,2
23503,2
18402,2
13979,1
4398,2
10891,2
16327,1
18639,2
2763,2
20482,1
6681,1
20944,1
12460,1
4404,1
21362,2
19866,2
8223,1
22173,2
24551,1
19987,2
9948,1
2587,1
20926,2
21687,2
20651,2
16694,1
17441,1
20095,2
22178,2
2016,1
22034,1
14150,2
17683,2
17760,1
17866,2
20570,1
11823,2
18089,2
6006,2
8914,1
13698,1
5340,1
14651,2
12054,1
18200,2
16976,1
14078,2
20244,2
18313,2
5940,2
15381,1
14468,1
42,2
8893,1
20297,2
23247,2
22414,1
12255,1
12200,2
23242,2
6616,2
16195,2
23398,1
8148,2
22282,1
23637,2
5284,2
24755,1
6939,2
495,2
8578,1
23060,2
18704,2
13000,1
3109,1
22320,1
12916,2
9733,1
23951,1
14798,1
13534,1
2423,2
15339,2
9426,1
14780,2
837,2
21843,2
12252,2
647,1
14678,1
7846,2
7276,2
9042,2
3895,2
1004,2
1576,1
15789,2
364,1
21652,1
11819,2
18013,2
17263,2
23315,2
11877,1
12476,1
24343,2
6752,2
17602,2
17693,1
6054,1
21418,1
6573,2
23839,1
5443,2
2635,2
23849,1
11413,1
18898,1
21158,2
2075,1
16050,1
9558,1
7307,2
14276,1
19002,1
3261,1
12124,2
3691,2
5155,1
15645,2
11106,1
6243,2
19442,2
22263,2
1701,2
22345,1
13664,2
9886,2
96,2
21522,2
16219,2
5788,2
15083,2
6428,1
1089,2
16857,2
8306,2
2856,1
16154,1
22833,1
9334,2
20604,1
9721,1
22180,2
3860,1
6883,2
16565,2
6066,1
21826,1
1340,2
6612,2
12770,2
7013,2
23709,2
22104,2
8698,1
20603,1
22699,2
6327,1
4542,1
20640,1
22051,1
4658,1
22270,2
22918,2
23539,1
22393,2
13341,2
3981,1
21713,2
6584,1
6176,1
9861,1
11214,1
5260,1
11312,2
10965,2
3006,2
18073,1
17170,2
13531,2
14820,2
16625,2
20426,1
23871,2
21155,1
15318,1
7653,1
2379,2
24072,2
2562,2
15852,2
4794,2
18135,2
19258,1
16373,2
15666,2
2557,1
14289,1
22653,1
18198,2
7730,1
2886,1
1769,2
12225,1
14839,2
18455,2
8352,1
20475,1
13522,1
8714,2
9378,2
4097,2
20319,2
23669,2
10904,1
6460,1
16780,2
840,1
1137,1
21349,1
14508,2
5154,1
14940,2
10601,1
20737,2
16365,2
12753,2
17462,2
19127,2
4666,2
16362,2
13585,2
719,2
13852,1
13182,2
8644,1
17564,1
17968,1
12849,2
13674,2
15883,1
7235,2
5086,1
11158,2
20837,2
12051,1
7570,2
22014,2
1800,2
10804,1
4853,1
7366,1
2717,1
4864,1
16493,2
574,1
22934,2
15858,1
21033,1
20020,2
3019,2
8289,2
13410,2
12752,2
19314,1
3001,1
21928,2
18610,1
9510,2
15241,1
18984,1
15997,2
16785,1
19592,2
18450,1
1059,2
22279,1
4500,1
16768,2
23094,2
17715,2
4111,1
10897,1
19529,2
3155,2
5641,2
4976,1
6303,2
13133,2
22496,2
13258,1
7732,1
7578,1
13065,1
10905,1
9702,1
14061,2
24696,1
15935,1
20764,1
17506,2
2762,2
16173,2
15531,1
1736,1
10871,2
13249,2
11289,2
15274,2
20068,2
21048,2
9798,2
16347,2
5451,1
24576,1
2015,1
24302,1
14497,2
15260,1
24400,2
23104,1
21960,2
22517,1
14985,2
12799,1
15020,1
23918,1
13691,2
19370,2
14043,2
8709,2
1027,1
1608,2
16985,2
12857,1
12768,2
6,1
8078,2
5402,2
23101,1
15101,2
3687,2
7071,1
12616,2
9351,1
22546,1
17256,1
16410,2
9803,2
22685,1
14125,2
6534,1
14221,1
19739,2
545,1
13786,2
16147,1
22000,2
6452,1
12233,1
3304,1
93,1
10705,1
1537,1
2256,2
5168,1
20963,1
7426,2
5095,1
12437,2
22884,2
19120,1
22094,1
5709,2
14880,2
4278,2
17284,1
7123,2
157,2
10016,1
3864,1
2705,1
14625,2
4545,1
18936,1
14749,1
9259,1
20809,1
10220,2
3128,2
24738,1
15818,1
14157,2
1954,1
10017,1
17321,1
23031,2
21278,1
4828,2
16474,2
14285,2
14599,2
8107,1
4512,1
17738,1
23281,2
23394,1
363,1
2735,1
22300,1
9554,1
7336,2
20932,2
1348,2
9024,2
7084,1
13470,1
3521,1
3398,2
6988,2
7845,2
9888,2
19954,2
4940,2
8479,1
9414,2
10827,2
19029,2
10486,2
643,1
19692,1
21616,2
5186,1
405,2
12992,2
6980,2
24660,2
24544,2
20485,2
24247,2
20766,1
18213,2
20858,2
10569,1
11628,2
5571,1
2346,2
2480,1
13434,1
18342,2
24554,1
12824,2
7587,1
19200,2
9737,1
13212,1
14559,1
10932,1
4859,2
7985,1
19790,2
18395,2
11175,1
12371,2
4123,2
11064,1
12628,1
20061,1
23305,1
5498,2
5731,2
10212,2
17345,1
5772,2
4826,2
2991,1
12192,2
23277,1
6332,1
669,2
8276,1
11258,1
1806,1
15840,2
21599,2
22298,1
18579,1
21678,1
1796,1
8902,1
19246,2
14813,1
768,1
1725,1
1690,2
2753,2
23283,2
1099,2
201,2
10045,1
22789,2
457,2
9446,1
6274,2
15953,2
7506,1
2196,1
2810,2
5467,2
12062,1
1035,1
16455,2
21104,2
9169,2
487,2
18990,1
3747,1
2403,1
11740,2
10288,2
7233,2
22095,2
144,2
12973,2
2278,2
13350,2
7677,1
6877,1
21675,2
6916,2
21101,1
19239,1
9023,2
12674,1
2781,1
1728,2
23126,2
21478,1
19543,2
2966,1
14750,1
19729,1
24155,1
3884,1
4785,1
24,2
10558,1
3343,1
8110,1
3458,2
17816,2
21148,1
22071,1
8921,2
9827,2
17654,1
18830,1
21239,1
171,2
14345,2
4233,1
14520,1
19919,2
12937,1
3153,1
21322,1
10927,1
18151,1
11670,1
19213,2
6566,1
21836,1
10821,2
11059,1
10215,1
21498,1
5932,1
6881,2
7856,2
3996,1
15289,2
3940,2
8452,1
24028,2
11556,1
3617,2
18067,2
3568,1
11539,1
9614,2
4185,1
8907,2
5827,1
18963,2
7469,2
14377,2
16717,2
20908,2
23343,1
22896,2
4536,2
18740,2
1522,2
